run_id,sweep,scenario,model,arm,level,phrasing_idx,rep,blameworthiness,inferred_probability,inferred_alpha,inferred_cost,oracle_at_reference,oracle_at_inferred,error
baseline-very_low-2-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,very_low,2,6,20,90,30,60,0.08231869419642854,0.0019472857142856946,
baseline-very_low-2-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,very_low,2,7,15,90,20,70,0.08231869419642854,0.0019472857142856946,
baseline-very_low-2-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,very_low,2,8,15,95,20,70,0.08231869419642854,0.000273952232142859,
baseline-very_low-2-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,very_low,2,9,25,90,30,70,0.08231869419642854,0.0019472857142856946,
baseline-low-0-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,0,0,30,30,25,70,0.10815333794642855,0.11419940000000017,
baseline-low-0-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,0,1,20,30,40,70,0.10815333794642855,0.11419940000000006,
baseline-low-0-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,0,2,25,30,15,80,0.10815333794642855,0.11419940000000006,
baseline-low-0-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,0,3,30,30,40,80,0.10815333794642855,0.11419940000000006,
baseline-low-0-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,0,4,30,30,25,80,0.10815333794642855,0.11419940000000017,
baseline-low-0-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,0,5,30,30,25,85,0.10815333794642855,0.11419940000000017,
baseline-low-0-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,0,6,25,30,20,80,0.10815333794642855,0.11419940000000016,
baseline-low-0-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,0,7,25,30,40,80,0.10815333794642855,0.11419940000000006,
baseline-low-0-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,0,8,20,30,15,85,0.10815333794642855,0.11419940000000006,
baseline-low-0-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,0,9,20,30,25,70,0.10815333794642855,0.11419940000000017,
baseline-low-1-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,1,0,25,30,20,80,0.10815333794642855,0.11419940000000016,
baseline-low-1-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,1,1,35,30,40,80,0.10815333794642855,0.11419940000000006,
baseline-low-1-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,1,2,25,30,40,80,0.10815333794642855,0.11419940000000006,
baseline-low-1-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,1,3,30,30,25,70,0.10815333794642855,0.11419940000000017,
baseline-low-1-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,1,4,20,30,25,70,0.10815333794642855,0.11419940000000017,
baseline-low-1-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,1,5,20,30,35,80,0.10815333794642855,0.11419940000000003,
baseline-low-1-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,1,6,25,30,40,80,0.10815333794642855,0.11419940000000006,
baseline-low-1-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,1,7,25,30,20,80,0.10815333794642855,0.11419940000000016,
baseline-low-1-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,1,8,35,30,40,80,0.10815333794642855,0.11419940000000006,
baseline-low-1-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,1,9,25,30,20,80,0.10815333794642855,0.11419940000000016,
baseline-low-2-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,2,0,30,30,25,80,0.10815333794642855,0.11419940000000017,
baseline-low-2-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,2,1,15,30,25,80,0.10815333794642855,0.11419940000000017,
baseline-low-2-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,2,2,30,30,25,85,0.10815333794642855,0.11419940000000017,
baseline-low-2-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,2,3,35,30,25,80,0.10815333794642855,0.11419940000000017,
baseline-low-2-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,2,4,35,30,25,80,0.10815333794642855,0.11419940000000017,
baseline-low-2-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,2,5,40,30,25,80,0.10815333794642855,0.11419940000000017,
baseline-low-2-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,2,6,30,30,25,80,0.10815333794642855,0.11419940000000017,
baseline-low-2-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,2,7,35,30,40,60,0.10815333794642855,0.11419940000000006,
baseline-low-2-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,2,8,30,30,25,80,0.10815333794642855,0.11419940000000017,
baseline-low-2-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,low,2,9,35,30,25,80,0.10815333794642855,0.11419940000000017,
baseline-somewhat_low-0-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,0,0,20,40,30,70,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-0-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,0,1,20,40,30,80,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-0-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,0,2,15,40,30,70,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-0-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,0,3,35,40,30,80,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-0-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,0,4,15,40,30,85,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-0-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,0,5,35,40,25,70,0.12795599687499992,0.10084114285714271,
baseline-somewhat_low-0-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,0,6,25,40,30,80,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-0-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,0,7,35,40,30,70,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-0-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,0,8,15,40,25,80,0.12795599687499992,0.10084114285714271,
baseline-somewhat_low-0-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,0,9,35,40,30,75,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-1-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,1,0,25,40,30,70,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-1-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,1,1,35,40,25,80,0.12795599687499992,0.10084114285714271,
baseline-somewhat_low-1-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,1,2,25,40,30,80,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-1-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,1,3,25,40,20,70,0.12795599687499992,0.10084114285714289,
baseline-somewhat_low-1-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,1,4,20,40,30,70,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-1-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,1,5,25,40,30,80,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-1-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,1,6,30,40,25,80,0.12795599687499992,0.10084114285714271,
baseline-somewhat_low-1-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,1,7,15,40,25,80,0.12795599687499992,0.10084114285714271,
baseline-somewhat_low-1-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,1,8,20,40,30,60,0.12795599687499992,0.10084114285714278,
baseline-somewhat_low-1-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,1,9,30,40,25,75,0.12795599687499992,0.10084114285714271,
baseline-somewhat_low-2-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,2,0,30,60,25,80,0.12795599687499992,0.05598354285714284,
baseline-somewhat_low-2-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,2,1,25,60,30,80,0.12795599687499992,0.05598354285714281,
baseline-somewhat_low-2-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,2,2,30,60,25,80,0.12795599687499992,0.05598354285714284,
baseline-somewhat_low-2-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,2,3,30,60,30,75,0.12795599687499992,0.05598354285714281,
baseline-somewhat_low-2-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,2,4,25,60,30,80,0.12795599687499992,0.05598354285714281,
baseline-somewhat_low-2-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,2,5,25,60,20,70,0.12795599687499992,0.055983542857142854,
baseline-somewhat_low-2-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,2,6,25,60,30,80,0.12795599687499992,0.05598354285714281,
baseline-somewhat_low-2-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,2,7,25,60,20,70,0.12795599687499992,0.055983542857142854,
baseline-somewhat_low-2-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,2,8,25,60,30,80,0.12795599687499992,0.05598354285714281,
baseline-somewhat_low-2-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_low,2,9,35,60,20,85,0.12795599687499992,0.055983542857142854,
baseline-even-0-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,0,0,35,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,0,1,20,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,0,2,15,50,30,80,0.10583646919642843,0.08062499999999985,
baseline-even-0-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,0,3,35,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,0,4,30,50,25,80,0.10583646919642843,0.0806249999999999,
baseline-even-0-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,0,5,30,50,30,80,0.10583646919642843,0.08062499999999985,
baseline-even-0-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,0,6,30,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,0,7,20,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,0,8,20,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,0,9,30,50,20,80,0.10583646919642843,0.08062499999999985,
baseline-even-1-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,1,0,25,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-1-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,1,1,20,66,30,85,0.10583646919642843,0.04089278896091426,
baseline-even-1-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,1,2,20,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-1-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,1,3,25,50,20,80,0.10583646919642843,0.08062499999999985,
baseline-even-1-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,1,4,35,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-1-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,1,5,30,40,25,70,0.10583646919642843,0.10084114285714271,
baseline-even-1-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,1,6,35,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-1-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,1,7,25,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-1-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,1,8,30,50,25,60,0.10583646919642843,0.0806249999999999,
baseline-even-1-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,1,9,35,34,30,70,0.10583646919642843,0.10972943616548589,
baseline-even-2-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,2,0,15,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-2-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,2,1,25,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-2-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,2,2,30,50,30,70,0.10583646919642843,0.08062499999999985,
baseline-even-2-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,2,3,25,50,30,80,0.10583646919642843,0.08062499999999985,
baseline-even-2-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,2,4,25,50,30,80,0.10583646919642843,0.08062499999999985,
baseline-even-2-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,2,5,25,50,30,80,0.10583646919642843,0.08062499999999985,
baseline-even-2-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,2,6,15,50,25,80,0.10583646919642843,0.0806249999999999,
baseline-even-2-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,2,7,15,50,30,80,0.10583646919642843,0.08062499999999985,
baseline-even-2-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,2,8,20,50,30,80,0.10583646919642843,0.08062499999999985,
baseline-even-2-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,even,2,9,20,50,30,80,0.10583646919642843,0.08062499999999985,
baseline-somewhat_high-0-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,0,0,15,55,20,85,0.07273900223214282,0.06861354508928563,
baseline-somewhat_high-0-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,0,1,30,60,25,80,0.07273900223214282,0.05598354285714284,
baseline-somewhat_high-0-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,0,2,25,60,15,80,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-0-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,0,3,25,60,30,70,0.07273900223214282,0.05598354285714281,
baseline-somewhat_high-0-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,0,4,30,60,25,80,0.07273900223214282,0.05598354285714284,
baseline-somewhat_high-0-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,0,5,30,60,30,70,0.07273900223214282,0.05598354285714281,
baseline-somewhat_high-0-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,0,6,15,60,30,80,0.07273900223214282,0.05598354285714281,
baseline-somewhat_high-0-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,0,7,25,60,30,80,0.07273900223214282,0.05598354285714281,
baseline-somewhat_high-0-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,0,8,25,55,20,80,0.07273900223214282,0.06861354508928563,
baseline-somewhat_high-0-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,0,9,25,60,30,80,0.07273900223214282,0.05598354285714281,
baseline-somewhat_high-1-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,1,0,35,60,20,80,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-1-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,1,1,30,45,25,75,0.07273900223214282,0.09149614866071423,
baseline-somewhat_high-1-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,1,2,35,40,20,60,0.07273900223214282,0.10084114285714289,
baseline-somewhat_high-1-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,1,3,35,70,40,60,0.07273900223214282,0.031413342857142965,
baseline-somewhat_high-1-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,1,4,30,70,25,60,0.07273900223214282,0.03141334285714294,
baseline-somewhat_high-1-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,1,5,25,60,30,60,0.07273900223214282,0.05598354285714281,
baseline-somewhat_high-1-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,1,6,25,70,30,80,0.07273900223214282,0.031413342857142965,
baseline-somewhat_high-1-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,1,7,25,60,30,80,0.07273900223214282,0.05598354285714281,
baseline-somewhat_high-1-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,1,8,25,60,30,80,0.07273900223214282,0.05598354285714281,
baseline-somewhat_high-1-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,1,9,30,65,25,60,0.07273900223214282,0.043358109374999995,
baseline-somewhat_high-2-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,2,0,20,60,30,80,0.07273900223214282,0.05598354285714281,
baseline-somewhat_high-2-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,2,1,25,60,20,80,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,2,2,25,60,30,80,0.07273900223214282,0.05598354285714281,
baseline-somewhat_high-2-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,2,3,20,60,25,80,0.07273900223214282,0.05598354285714284,
baseline-somewhat_high-2-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,2,4,30,60,25,70,0.07273900223214282,0.05598354285714284,
baseline-somewhat_high-2-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,2,5,25,60,20,85,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,2,6,25,60,20,80,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,2,7,20,60,25,80,0.07273900223214282,0.05598354285714284,
baseline-somewhat_high-2-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,2,8,30,65,25,45,0.07273900223214282,0.043358109374999995,
baseline-somewhat_high-2-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,somewhat_high,2,9,20,60,25,80,0.07273900223214282,0.05598354285714284,
baseline-high-0-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,0,0,30,70,30,60,0.012637604464285681,0.031413342857142965,
baseline-high-0-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,0,1,15,65,20,80,0.012637604464285681,0.043358109374999995,
baseline-high-0-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,0,2,15,70,25,85,0.012637604464285681,0.03141334285714294,
baseline-high-0-3,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,0,3,15,75,20,60,0.012637604464285681,0.020816127232142902,
baseline-high-0-4,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,0,4,30,70,25,80,0.012637604464285681,0.03141334285714294,
baseline-high-0-5,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,0,5,25,70,15,85,0.012637604464285681,0.031413342857142965,
baseline-high-0-6,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,0,6,20,75,30,85,0.012637604464285681,0.020816127232142906,
baseline-high-0-7,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,0,7,25,70,30,80,0.012637604464285681,0.031413342857142965,
baseline-high-0-8,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,0,8,20,70,40,80,0.012637604464285681,0.031413342857142965,
baseline-high-0-9,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,0,9,25,70,30,60,0.012637604464285681,0.031413342857142965,
baseline-high-1-0,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,1,0,25,70,30,80,0.012637604464285681,0.031413342857142965,
baseline-high-1-1,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,1,1,20,70,30,60,0.012637604464285681,0.031413342857142965,
baseline-high-1-2,sweep1_p0,s02_grant,qwen/qwen3-235b-a22b-2507,baseline,high,1,2,35,60,30,70,0.012637604464285681,0.05598354285714281,
