run_id,sweep,scenario,model,arm,level,phrasing_idx,rep,blameworthiness,inferred_probability,inferred_alpha,inferred_cost,oracle_at_reference,oracle_at_inferred,error
baseline-very_low-1-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,1,5,60,0,20,75,0.08231869419642854,0.12373165714285722,
baseline-very_low-1-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,1,6,60,0,15,50,0.08231869419642854,0.13324363303571443,
baseline-very_low-1-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,1,7,30,5,15,70,0.08231869419642854,0.12443596785714298,
baseline-very_low-1-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,1,8,40,5,15,75,0.08231869419642854,0.12373029933035726,
baseline-very_low-1-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,1,9,50,0,25,75,0.08231869419642854,0.12316057477678596,
baseline-very_low-2-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,2,0,65,5,15,70,0.08231869419642854,0.12443596785714298,
baseline-very_low-2-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,2,1,45,5,25,60,0.08231869419642854,0.12686844776785705,
baseline-very_low-2-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,2,2,40,5,20,70,0.08231869419642854,0.12436883973214302,
baseline-very_low-2-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,2,3,60,5,20,70,0.08231869419642854,0.12436883973214302,
baseline-very_low-2-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,2,4,30,10,25,65,0.08231869419642854,0.12301711004464248,
baseline-very_low-2-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,2,5,60,5,15,35,0.08231869419642854,0.15318623169642875,
baseline-very_low-2-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,2,6,40,10,15,75,0.08231869419642854,0.12314061763392863,
baseline-very_low-2-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,2,7,50,5,25,75,0.08231869419642854,0.12284652723214287,
baseline-very_low-2-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,2,8,40,5,20,70,0.08231869419642854,0.12436883973214302,
baseline-very_low-2-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_low,2,9,40,5,15,75,0.08231869419642854,0.12373029933035726,
baseline-low-0-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,0,0,60,20,20,70,0.10815333794642855,0.12077348571428562,
baseline-low-0-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,0,1,40,20,15,80,0.10815333794642855,0.12077348571428562,
baseline-low-0-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,0,2,70,25,15,75,0.10815333794642855,0.11823800223214273,
baseline-low-0-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,0,3,60,10,20,75,0.10815333794642855,0.12270111428571424,
baseline-low-0-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,0,4,40,10,15,75,0.10815333794642855,0.12314061763392863,
baseline-low-0-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,0,5,60,20,20,70,0.10815333794642855,0.12077348571428562,
baseline-low-0-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,0,6,30,10,20,70,0.10815333794642855,0.12318991428571423,
baseline-low-0-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,0,7,20,20,30,70,0.10815333794642855,0.12077348571428567,
baseline-low-0-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,0,8,55,20,10,70,0.10815333794642855,0.12088399999999998,
baseline-low-0-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,0,9,55,15,8,60,0.10815333794642855,0.10092831460885714,
baseline-low-1-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,1,0,40,20,15,75,0.10815333794642855,0.12077348571428562,
baseline-low-1-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,1,1,60,15,20,80,0.10815333794642855,0.12213410937500001,
baseline-low-1-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,1,2,40,30,25,75,0.10815333794642855,0.11419940000000017,
baseline-low-1-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,1,3,60,20,20,70,0.10815333794642855,0.12077348571428562,
baseline-low-1-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,1,4,40,20,20,70,0.10815333794642855,0.12077348571428562,
baseline-low-1-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,1,5,50,25,20,40,0.10815333794642855,0.13092374419642872,
baseline-low-1-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,1,6,60,25,25,75,0.10815333794642855,0.11823800223214247,
baseline-low-1-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,1,7,40,30,20,75,0.10815333794642855,0.11419940000000016,
baseline-low-1-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,1,8,40,20,20,75,0.10815333794642855,0.12077348571428562,
baseline-low-1-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,1,9,40,25,20,70,0.10815333794642855,0.11823800223214288,
baseline-low-2-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,2,0,70,25,30,60,0.10815333794642855,0.11823800223214244,
baseline-low-2-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,2,1,60,30,20,70,0.10815333794642855,0.11419940000000016,
baseline-low-2-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,2,2,60,20,20,70,0.10815333794642855,0.12077348571428562,
baseline-low-2-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,2,3,65,10,25,40,0.10815333794642855,0.13557585446428536,
baseline-low-2-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,2,4,50,0,25,75,0.10815333794642855,0.12316057477678596,
baseline-low-2-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,2,5,55,20,25,70,0.10815333794642855,0.1207734857142855,
baseline-low-2-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,2,6,60,0,15,50,0.10815333794642855,0.13324363303571443,
baseline-low-2-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,2,7,40,15,25,60,0.10815333794642855,0.1222874656250001,
baseline-low-2-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,2,8,35,15,15,75,0.10815333794642855,0.12213410937500005,
baseline-low-2-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,low,2,9,40,85,15,50,0.10815333794642855,0.005815884374999997,
baseline-somewhat_low-0-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,0,0,60,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,0,1,45,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,0,2,65,50,25,75,0.12795599687499992,0.0806249999999999,
baseline-somewhat_low-0-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,0,3,25,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,0,4,60,30,25,75,0.12795599687499992,0.11419940000000017,
baseline-somewhat_low-0-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,0,5,55,35,15,70,0.12795599687499992,0.10843077723214287,
baseline-somewhat_low-0-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,0,6,20,30,20,80,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,0,7,45,30,15,70,0.12795599687499992,0.11419940000000006,
baseline-somewhat_low-0-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,0,8,60,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,0,9,40,25,25,75,0.12795599687499992,0.11823800223214247,
baseline-somewhat_low-1-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,1,0,60,40,20,70,0.12795599687499992,0.10084114285714289,
baseline-somewhat_low-1-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,1,1,60,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,1,2,60,30,15,40,0.12795599687499992,0.1287635616071429,
baseline-somewhat_low-1-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,1,3,55,25,20,40,0.12795599687499992,0.13092374419642872,
baseline-somewhat_low-1-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,1,4,70,30,15,75,0.12795599687499992,0.11419940000000006,
baseline-somewhat_low-1-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,1,5,50,25,20,75,0.12795599687499992,0.11823800223214288,
baseline-somewhat_low-1-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,1,6,60,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,1,7,65,40,20,60,0.12795599687499992,0.10084114285714289,
baseline-somewhat_low-1-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,1,8,15,35,20,70,0.12795599687499992,0.1084307772321427,
baseline-somewhat_low-1-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,1,9,40,30,15,70,0.12795599687499992,0.11419940000000006,
baseline-somewhat_low-2-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,2,0,60,35,25,60,0.12795599687499992,0.1084307772321429,
baseline-somewhat_low-2-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,2,1,65,30,15,60,0.12795599687499992,0.11482035178571434,
baseline-somewhat_low-2-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,2,2,60,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-2-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,2,3,55,25,25,75,0.12795599687499992,0.11823800223214247,
baseline-somewhat_low-2-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,2,4,60,40,20,50,0.12795599687499992,0.10084114285714289,
baseline-somewhat_low-2-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,2,5,40,30,15,80,0.12795599687499992,0.11419940000000006,
baseline-somewhat_low-2-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,2,6,65,30,15,60,0.12795599687499992,0.11482035178571434,
baseline-somewhat_low-2-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,2,7,45,20,20,70,0.12795599687499992,0.12077348571428562,
baseline-somewhat_low-2-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,2,8,55,35,15,70,0.12795599687499992,0.10843077723214287,
baseline-somewhat_low-2-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_low,2,9,60,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-even-0-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,0,0,60,50,20,40,0.10583646919642843,0.08062499999999985,
baseline-even-0-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,0,1,70,50,20,60,0.10583646919642843,0.08062499999999985,
baseline-even-0-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,0,2,60,50,15,60,0.10583646919642843,0.08062500000000007,
baseline-even-0-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,0,3,55,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,0,4,65,50,15,70,0.10583646919642843,0.08062500000000007,
baseline-even-0-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,0,5,45,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-0-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,0,6,60,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,0,7,45,50,20,80,0.10583646919642843,0.08062499999999985,
baseline-even-0-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,0,8,65,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,0,9,60,50,15,50,0.10583646919642843,0.08062500000000007,
baseline-even-1-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,1,0,45,50,20,40,0.10583646919642843,0.08062499999999985,
baseline-even-1-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,1,1,60,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-1-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,1,2,60,50,25,75,0.10583646919642843,0.0806249999999999,
baseline-even-1-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,1,3,60,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-1-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,1,4,35,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-1-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,1,5,70,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-1-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,1,6,60,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-1-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,1,7,60,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-1-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,1,8,65,34,15,35,0.10583646919642843,0.12690374977118593,
baseline-even-1-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,1,9,70,50,15,30,0.10583646919642843,0.09050118437500011,
baseline-even-2-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,2,0,60,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-2-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,2,1,60,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-2-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,2,2,60,50,20,80,0.10583646919642843,0.08062499999999985,
baseline-even-2-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,2,3,65,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-2-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,2,4,40,50,20,50,0.10583646919642843,0.08062499999999985,
baseline-even-2-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,2,5,40,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-2-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,2,6,65,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-2-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,2,7,60,50,25,75,0.10583646919642843,0.0806249999999999,
baseline-even-2-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,2,8,50,50,25,75,0.10583646919642843,0.0806249999999999,
baseline-even-2-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,even,2,9,25,50,15,75,0.10583646919642843,0.08062500000000007,
baseline-somewhat_high-0-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,0,0,40,55,15,80,0.07273900223214282,0.0686135450892856,
baseline-somewhat_high-0-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,0,1,60,55,15,70,0.07273900223214282,0.0686135450892856,
baseline-somewhat_high-0-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,0,2,55,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-0-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,0,3,40,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-0-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,0,4,40,60,20,50,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-0-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,0,5,65,51,15,75,0.07273900223214282,0.07829901628220005,
baseline-somewhat_high-0-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,0,6,60,55,20,75,0.07273900223214282,0.06861354508928563,
baseline-somewhat_high-0-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,0,7,50,60,15,25,0.07273900223214282,0.059509061830357035,
baseline-somewhat_high-0-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,0,8,75,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-0-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,0,9,60,60,15,25,0.07273900223214282,0.059509061830357035,
baseline-somewhat_high-1-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,1,0,50,60,25,75,0.07273900223214282,0.05598354285714284,
baseline-somewhat_high-1-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,1,1,70,60,15,75,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-1-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,1,2,40,60,20,50,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-1-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,1,3,40,60,10,50,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-1-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,1,4,60,50,20,75,0.07273900223214282,0.08062499999999985,
baseline-somewhat_high-1-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,1,5,50,45,25,75,0.07273900223214282,0.09149614866071423,
baseline-somewhat_high-1-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,1,6,50,50,25,75,0.07273900223214282,0.0806249999999999,
baseline-somewhat_high-1-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,1,7,55,35,15,60,0.07273900223214282,0.10843077723214287,
baseline-somewhat_high-1-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,1,8,60,50,15,50,0.07273900223214282,0.08062500000000007,
baseline-somewhat_high-1-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,1,9,60,40,25,75,0.07273900223214282,0.10084114285714271,
baseline-somewhat_high-2-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,2,0,40,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,2,1,55,51,20,40,0.07273900223214282,0.0782990162822002,
baseline-somewhat_high-2-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,2,2,50,60,15,75,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-2-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,2,3,60,60,25,75,0.07273900223214282,0.05598354285714284,
baseline-somewhat_high-2-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,2,4,50,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,2,5,60,60,20,50,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,2,6,60,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,2,7,60,60,25,50,0.07273900223214282,0.05598354285714284,
baseline-somewhat_high-2-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,2,8,45,60,15,75,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-2-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,somewhat_high,2,9,60,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-high-0-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,0,0,65,75,15,60,0.012637604464285681,0.02081612723214291,
baseline-high-0-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,0,1,50,75,20,75,0.012637604464285681,0.020816127232142902,
baseline-high-0-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,0,2,40,70,20,70,0.012637604464285681,0.03141334285714294,
baseline-high-0-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,0,3,60,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-0-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,0,4,45,80,20,70,0.012637604464285681,0.012148114285714225,
baseline-high-0-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,0,5,60,80,20,70,0.012637604464285681,0.012148114285714225,
baseline-high-0-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,0,6,50,75,20,70,0.012637604464285681,0.020816127232142902,
baseline-high-0-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,0,7,55,70,20,40,0.012637604464285681,0.03141334285714294,
baseline-high-0-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,0,8,40,75,20,70,0.012637604464285681,0.020816127232142902,
baseline-high-0-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,0,9,40,75,20,70,0.012637604464285681,0.020816127232142902,
baseline-high-1-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,1,0,50,60,20,75,0.012637604464285681,0.055983542857142854,
baseline-high-1-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,1,1,40,80,25,20,0.012637604464285681,0.012148114285714225,
baseline-high-1-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,1,2,60,80,20,70,0.012637604464285681,0.012148114285714225,
baseline-high-1-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,1,3,30,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-1-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,1,4,60,70,20,70,0.012637604464285681,0.03141334285714294,
baseline-high-1-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,1,5,65,75,20,30,0.012637604464285681,0.020816127232142902,
baseline-high-1-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,1,6,60,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-1-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,1,7,60,80,15,60,0.012637604464285681,0.012148114285714228,
baseline-high-1-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,1,8,40,60,20,75,0.012637604464285681,0.055983542857142854,
baseline-high-1-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,1,9,55,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-2-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,2,0,35,65,15,70,0.012637604464285681,0.043358109375000016,
baseline-high-2-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,2,1,60,75,20,70,0.012637604464285681,0.020816127232142902,
baseline-high-2-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,2,2,55,70,20,40,0.012637604464285681,0.03141334285714294,
baseline-high-2-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,2,3,40,65,15,75,0.012637604464285681,0.043358109375000016,
baseline-high-2-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,2,4,30,70,15,70,0.012637604464285681,0.031413342857142965,
baseline-high-2-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,2,5,40,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-2-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,2,6,35,70,15,70,0.012637604464285681,0.031413342857142965,
baseline-high-2-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,2,7,40,60,15,50,0.012637604464285681,0.05598354285714285,
baseline-high-2-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,2,8,60,70,15,75,0.012637604464285681,0.031413342857142965,
