run_id,sweep,scenario,model,arm,level,phrasing_idx,rep,blameworthiness,inferred_probability,inferred_alpha,inferred_cost,oracle_at_reference,oracle_at_inferred,error
alpha_negligible-somewhat_low-1-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,1,1,30,40,5,85,0.13023625502242836,0.08002501562499997,
alpha_negligible-somewhat_low-1-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,1,2,35,40,5,70,0.13023625502242836,0.08454736249999993,
alpha_negligible-somewhat_low-1-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,1,3,30,40,5,70,0.13023625502242836,0.08454736249999993,
alpha_negligible-somewhat_low-1-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,1,4,25,60,5,80,0.13023625502242836,0.05570959062499999,
alpha_negligible-somewhat_low-1-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,1,5,35,40,5,80,0.13023625502242836,0.08002501562499997,
alpha_negligible-somewhat_low-1-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,1,6,30,40,5,80,0.13023625502242836,0.08002501562499997,
alpha_negligible-somewhat_low-1-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,1,7,35,60,5,70,0.13023625502242836,0.05570959062499999,
alpha_negligible-somewhat_low-1-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,1,8,30,40,5,80,0.13023625502242836,0.08002501562499997,
alpha_negligible-somewhat_low-1-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,1,9,35,40,10,70,0.13023625502242836,0.10084114285714289,
alpha_negligible-somewhat_low-2-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,2,0,25,40,5,80,0.13023625502242836,0.08002501562499997,
alpha_negligible-somewhat_low-2-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,2,1,20,40,5,80,0.13023625502242836,0.08002501562499997,
alpha_negligible-somewhat_low-2-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,2,2,30,40,10,70,0.13023625502242836,0.10084114285714289,
alpha_negligible-somewhat_low-2-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,2,3,35,40,5,80,0.13023625502242836,0.08002501562499997,
alpha_negligible-somewhat_low-2-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,2,4,25,40,10,80,0.13023625502242836,0.10084114285714289,
alpha_negligible-somewhat_low-2-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,2,5,25,40,5,70,0.13023625502242836,0.08454736249999993,
alpha_negligible-somewhat_low-2-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,2,6,35,40,5,80,0.13023625502242836,0.08002501562499997,
alpha_negligible-somewhat_low-2-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,2,7,25,40,5,80,0.13023625502242836,0.08002501562499997,
alpha_negligible-somewhat_low-2-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,2,8,40,45,5,80,0.13023625502242836,0.07934803437500003,
alpha_negligible-somewhat_low-2-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_low,2,9,30,40,10,80,0.13023625502242836,0.10084114285714289,
alpha_negligible-even-0-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,0,0,30,50,5,85,0.14465268953928576,0.07480911562499996,
alpha_negligible-even-0-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,0,1,30,50,10,80,0.14465268953928576,0.08062499999999986,
alpha_negligible-even-0-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,0,2,35,50,5,70,0.14465268953928576,0.07716108749999992,
alpha_negligible-even-0-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,0,3,40,50,10,80,0.14465268953928576,0.08062499999999986,
alpha_negligible-even-0-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,0,4,30,50,10,80,0.14465268953928576,0.08062499999999986,
alpha_negligible-even-0-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,0,5,25,50,5,80,0.14465268953928576,0.07480911562499996,
alpha_negligible-even-0-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,0,6,30,50,5,80,0.14465268953928576,0.07480911562499996,
alpha_negligible-even-0-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,0,7,40,50,5,40,0.14465268953928576,0.10583646919642843,
alpha_negligible-even-0-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,0,8,35,50,5,80,0.14465268953928576,0.07480911562499996,
alpha_negligible-even-0-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,0,9,25,50,5,80,0.14465268953928576,0.07480911562499996,
alpha_negligible-even-1-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,1,0,30,77,15,60,0.14465268953928576,0.01708967746894288,
alpha_negligible-even-1-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,1,1,30,50,5,80,0.14465268953928576,0.07480911562499996,
alpha_negligible-even-1-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,1,2,20,34,5,85,0.14465268953928576,0.07601430861700002,
alpha_negligible-even-1-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,1,3,35,35,8,50,0.14465268953928576,0.12260610695342865,
alpha_negligible-even-1-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,1,4,35,40,10,80,0.14465268953928576,0.10084114285714289,
alpha_negligible-even-1-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,1,5,15,34,5,70,0.14465268953928576,0.08090452902320004,
alpha_negligible-even-1-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,1,6,30,34,5,80,0.14465268953928576,0.07621741756277145,
alpha_negligible-even-1-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,1,7,25,50,10,80,0.14465268953928576,0.08062499999999986,
alpha_negligible-even-1-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,1,8,30,34,5,85,0.14465268953928576,0.07601430861700002,
alpha_negligible-even-1-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,1,9,35,66,5,80,0.14465268953928576,0.04089278896091428,
alpha_negligible-even-2-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,2,0,35,50,15,40,0.14465268953928576,0.0828036687500001,
alpha_negligible-even-2-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,2,1,30,50,5,85,0.14465268953928576,0.07480911562499996,
alpha_negligible-even-2-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,2,2,30,50,5,70,0.14465268953928576,0.07716108749999992,
alpha_negligible-even-2-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,2,3,30,50,5,70,0.14465268953928576,0.07716108749999992,
alpha_negligible-even-2-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,2,4,35,50,10,80,0.14465268953928576,0.08062499999999986,
alpha_negligible-even-2-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,2,5,20,50,5,80,0.14465268953928576,0.07480911562499996,
alpha_negligible-even-2-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,2,6,20,50,5,80,0.14465268953928576,0.07480911562499996,
alpha_negligible-even-2-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,2,7,35,50,10,80,0.14465268953928576,0.08062499999999986,
alpha_negligible-even-2-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,2,8,25,50,5,80,0.14465268953928576,0.07480911562499996,
alpha_negligible-even-2-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,even,2,9,25,50,5,80,0.14465268953928576,0.07480911562499996,
alpha_negligible-somewhat_high-0-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,0,0,20,60,5,80,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-0-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,0,1,25,60,2,70,0.11214598238385708,0.04034414061714283,
alpha_negligible-somewhat_high-0-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,0,2,20,65,5,80,0.11214598238385708,0.043358109374999905,
alpha_negligible-somewhat_high-0-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,0,3,25,60,5,80,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-0-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,0,4,20,60,5,80,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-0-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,0,5,30,60,5,80,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-0-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,0,6,20,55,5,80,0.11214598238385708,0.06666625937499997,
alpha_negligible-somewhat_high-0-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,0,7,30,55,5,70,0.11214598238385708,0.06744522499999996,
alpha_negligible-somewhat_high-0-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,0,8,25,55,5,70,0.11214598238385708,0.06744522499999996,
alpha_negligible-somewhat_high-0-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,0,9,20,60,5,85,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-1-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,1,0,30,45,10,60,0.11214598238385708,0.09199197098214278,
alpha_negligible-somewhat_high-1-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,1,1,35,50,5,60,0.11214598238385708,0.082889460267857,
alpha_negligible-somewhat_high-1-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,1,2,35,60,5,80,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-1-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,1,3,25,60,10,80,0.11214598238385708,0.055983542857142854,
alpha_negligible-somewhat_high-1-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,1,4,30,60,10,80,0.11214598238385708,0.055983542857142854,
alpha_negligible-somewhat_high-1-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,1,5,35,40,10,70,0.11214598238385708,0.10084114285714289,
alpha_negligible-somewhat_high-1-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,1,6,30,65,5,80,0.11214598238385708,0.043358109374999905,
alpha_negligible-somewhat_high-1-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,1,7,30,60,10,70,0.11214598238385708,0.055983542857142854,
alpha_negligible-somewhat_high-1-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,1,8,25,60,5,80,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-1-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,1,9,30,50,5,60,0.11214598238385708,0.082889460267857,
alpha_negligible-somewhat_high-2-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,2,0,20,60,5,70,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-2-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,2,1,20,60,5,85,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-2-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,2,2,20,60,5,85,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-2-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,2,3,35,60,10,80,0.11214598238385708,0.055983542857142854,
alpha_negligible-somewhat_high-2-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,2,4,20,60,5,85,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-2-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,2,5,10,60,5,85,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-2-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,2,6,25,60,5,80,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-2-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,2,7,20,60,5,85,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-2-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,2,8,20,60,5,80,0.11214598238385708,0.05570959062499999,
alpha_negligible-somewhat_high-2-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_negligible,somewhat_high,2,9,20,60,5,85,0.11214598238385708,0.05570959062499999,
