run_id,sweep,scenario,model,arm,level,phrasing_idx,rep,blameworthiness,inferred_probability,inferred_alpha,inferred_cost,oracle_at_reference,oracle_at_inferred,error
baseline-low-2-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,low,2,0,65,10,20,60,0.10815333794642855,0.12682448571428567,
baseline-low-2-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,low,2,1,65,30,20,70,0.10815333794642855,0.11419940000000016,
baseline-low-2-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,low,2,2,70,15,25,60,0.10815333794642855,0.1222874656250001,
baseline-low-2-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,low,2,3,60,20,25,25,0.10815333794642855,0.14388398325892837,
baseline-low-2-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,low,2,4,60,30,20,75,0.10815333794642855,0.11419940000000016,
baseline-low-2-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,low,2,5,65,30,20,70,0.10815333794642855,0.11419940000000016,
baseline-low-2-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,low,2,6,60,10,25,40,0.10815333794642855,0.13557585446428536,
baseline-low-2-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,low,2,7,75,25,10,75,0.10815333794642855,0.11796404999999993,
baseline-low-2-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,low,2,8,60,30,20,50,0.10815333794642855,0.1161079714285716,
baseline-low-2-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,low,2,9,65,30,15,50,0.10815333794642855,0.1217919566964286,
baseline-somewhat_low-0-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,0,0,55,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,0,1,50,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,0,2,70,35,25,60,0.12795599687499992,0.1084307772321429,
baseline-somewhat_low-0-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,0,3,65,40,15,70,0.12795599687499992,0.10084114285714277,
baseline-somewhat_low-0-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,0,4,65,35,15,10,0.12795599687499992,0.16584841607142853,
baseline-somewhat_low-0-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,0,5,60,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,0,6,35,35,15,80,0.12795599687499992,0.10843077723214287,
baseline-somewhat_low-0-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,0,7,50,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,0,8,60,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,0,9,50,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,1,0,60,30,15,70,0.12795599687499992,0.11419940000000006,
baseline-somewhat_low-1-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,1,1,55,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,1,2,45,25,15,75,0.12795599687499992,0.11823800223214273,
baseline-somewhat_low-1-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,1,3,60,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,1,4,60,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,1,5,70,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,1,6,70,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,1,7,70,40,20,75,0.12795599687499992,0.10084114285714289,
baseline-somewhat_low-1-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,1,8,70,30,20,50,0.12795599687499992,0.1161079714285716,
baseline-somewhat_low-1-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,1,9,65,30,25,40,0.12795599687499992,0.11812049017857157,
baseline-somewhat_low-2-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,2,0,65,65,25,60,0.12795599687499992,0.043358109374999995,
baseline-somewhat_low-2-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,2,1,45,60,15,50,0.12795599687499992,0.05598354285714285,
baseline-somewhat_low-2-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,2,2,35,65,15,40,0.12795599687499992,0.043358109375000016,
baseline-somewhat_low-2-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,2,3,65,60,20,70,0.12795599687499992,0.055983542857142854,
baseline-somewhat_low-2-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,2,4,55,70,20,75,0.12795599687499992,0.03141334285714294,
baseline-somewhat_low-2-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,2,5,60,70,20,75,0.12795599687499992,0.03141334285714294,
baseline-somewhat_low-2-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,2,6,70,60,20,60,0.12795599687499992,0.055983542857142854,
baseline-somewhat_low-2-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,2,7,70,60,20,30,0.12795599687499992,0.055983542857142854,
baseline-somewhat_low-2-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,2,8,60,60,25,20,0.12795599687499992,0.05598354285714284,
baseline-somewhat_low-2-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_low,2,9,45,66,20,75,0.12795599687499992,0.04089278896091425,
baseline-even-0-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,0,0,65,50,15,25,0.10583646919642843,0.0943499421875001,
baseline-even-0-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,0,1,65,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,0,2,65,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,0,3,40,50,15,75,0.10583646919642843,0.08062500000000007,
baseline-even-0-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,0,4,75,50,20,40,0.10583646919642843,0.08062499999999985,
baseline-even-0-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,0,5,60,50,15,75,0.10583646919642843,0.08062500000000007,
baseline-even-0-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,0,6,55,50,15,65,0.10583646919642843,0.08062500000000007,
baseline-even-0-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,0,7,65,50,20,60,0.10583646919642843,0.08062499999999985,
baseline-even-0-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,0,8,70,50,15,30,0.10583646919642843,0.09050118437500011,
baseline-even-0-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,0,9,65,50,15,15,0.10583646919642843,0.10204745781250012,
baseline-even-1-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,1,0,75,50,20,60,0.10583646919642843,0.08062499999999985,
baseline-even-1-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,1,1,70,50,25,60,0.10583646919642843,0.0806249999999999,
baseline-even-1-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,1,2,65,50,25,75,0.10583646919642843,0.0806249999999999,
baseline-even-1-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,1,3,75,40,15,35,0.10583646919642843,0.11501491941964272,
baseline-even-1-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,1,4,70,50,10,40,0.10583646919642843,0.09207219999999983,
baseline-even-1-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,1,5,75,50,25,75,0.10583646919642843,0.0806249999999999,
baseline-even-1-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,1,6,75,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-1-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,1,7,70,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-1-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,1,8,65,50,20,30,0.10583646919642843,0.08145094285714273,
baseline-even-1-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,1,9,75,34,15,50,0.10583646919642843,0.11553666088911409,
baseline-even-2-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,2,0,65,50,25,75,0.10583646919642843,0.0806249999999999,
baseline-even-2-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,2,1,70,50,25,40,0.10583646919642843,0.0806249999999999,
baseline-even-2-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,2,2,75,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-2-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,2,3,60,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-2-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,2,4,65,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-2-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,2,5,70,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-2-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,2,6,60,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-2-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,2,7,70,50,15,25,0.10583646919642843,0.0943499421875001,
baseline-even-2-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,2,8,60,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-2-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,even,2,9,60,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-somewhat_high-0-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,0,0,70,55,15,75,0.07273900223214282,0.0686135450892856,
baseline-somewhat_high-0-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,0,1,70,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-0-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,0,2,65,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-0-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,0,3,65,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-0-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,0,4,60,55,20,70,0.07273900223214282,0.06861354508928563,
baseline-somewhat_high-0-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,0,5,65,55,20,70,0.07273900223214282,0.06861354508928563,
baseline-somewhat_high-0-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,0,6,60,65,15,40,0.07273900223214282,0.043358109375000016,
baseline-somewhat_high-0-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,0,7,75,60,10,50,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-0-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,0,8,70,55,15,85,0.07273900223214282,0.0686135450892856,
baseline-somewhat_high-0-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,0,9,65,55,20,70,0.07273900223214282,0.06861354508928563,
baseline-somewhat_high-1-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,1,0,85,40,25,15,0.07273900223214282,0.11873752924107103,
baseline-somewhat_high-1-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,1,1,65,35,10,20,0.07273900223214282,0.17170230401785683,
baseline-somewhat_high-1-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,1,2,70,50,25,80,0.07273900223214282,0.0806249999999999,
baseline-somewhat_high-1-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,1,3,75,50,30,5,0.07273900223214282,0.08752744285714271,
baseline-somewhat_high-1-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,1,4,70,20,25,8,0.07273900223214282,0.17200746874999978,
baseline-somewhat_high-1-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,1,5,75,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-1-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,1,6,65,35,15,60,0.07273900223214282,0.10843077723214287,
baseline-somewhat_high-1-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,1,7,50,40,15,75,0.07273900223214282,0.10084114285714277,
baseline-somewhat_high-1-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,1,8,75,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-1-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,1,9,70,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,2,0,70,60,20,50,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,2,1,65,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,2,2,65,60,15,70,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-2-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,2,3,65,60,10,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,2,4,70,65,20,75,0.07273900223214282,0.043358109374999995,
baseline-somewhat_high-2-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,2,5,70,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,2,6,65,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,2,7,70,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,2,8,60,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,somewhat_high,2,9,40,60,25,60,0.07273900223214282,0.05598354285714284,
baseline-high-0-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,0,0,65,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-0-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,0,1,40,75,25,70,0.012637604464285681,0.020816127232142906,
baseline-high-0-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,0,2,30,80,20,75,0.012637604464285681,0.012148114285714225,
baseline-high-0-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,0,3,55,75,25,70,0.012637604464285681,0.020816127232142906,
baseline-high-0-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,0,4,60,75,20,70,0.012637604464285681,0.020816127232142902,
baseline-high-0-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,0,5,60,75,20,70,0.012637604464285681,0.020816127232142902,
baseline-high-0-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,0,6,75,80,20,75,0.012637604464285681,0.012148114285714225,
baseline-high-0-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,0,7,60,80,20,75,0.012637604464285681,0.012148114285714225,
baseline-high-0-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,0,8,60,75,20,75,0.012637604464285681,0.020816127232142902,
baseline-high-0-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,0,9,40,75,20,75,0.012637604464285681,0.020816127232142902,
baseline-high-1-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,1,0,70,80,20,75,0.012637604464285681,0.012148114285714225,
baseline-high-1-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,1,1,50,60,20,70,0.012637604464285681,0.055983542857142854,
baseline-high-1-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,1,2,65,75,20,70,0.012637604464285681,0.020816127232142902,
baseline-high-1-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,1,3,40,70,20,80,0.012637604464285681,0.03141334285714294,
baseline-high-1-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,1,4,65,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-1-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,1,5,60,60,15,70,0.012637604464285681,0.05598354285714285,
baseline-high-1-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,1,6,65,60,20,75,0.012637604464285681,0.055983542857142854,
baseline-high-1-7,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,1,7,65,80,20,70,0.012637604464285681,0.012148114285714225,
baseline-high-1-8,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,1,8,60,80,15,80,0.012637604464285681,0.012148114285714228,
baseline-high-1-9,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,1,9,65,70,20,60,0.012637604464285681,0.03141334285714294,
baseline-high-2-0,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,2,0,30,70,25,90,0.012637604464285681,0.03141334285714294,
baseline-high-2-1,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,2,1,35,75,15,60,0.012637604464285681,0.02081612723214291,
baseline-high-2-2,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,2,2,40,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-2-3,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,2,3,60,70,10,70,0.012637604464285681,0.031413342857142874,
baseline-high-2-4,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,2,4,55,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-2-5,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,2,5,60,60,20,70,0.012637604464285681,0.055983542857142854,
baseline-high-2-6,sweep1_p0,s02_grant,google/gemini-2.5-flash,baseline,high,2,6,35,70,15,70,0.012637604464285681,0.031413342857142965,
