run_id,sweep,scenario,model,arm,level,phrasing_idx,rep,blameworthiness,inferred_probability,inferred_alpha,inferred_cost,oracle_at_reference,oracle_at_inferred,error
alpha_strong-very_low-1-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,1,5,40,20,35,70,0.14211242857142875,0.12077348571428562,
alpha_strong-very_low-1-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,1,6,35,20,40,70,0.14211242857142875,0.12077348571428573,
alpha_strong-very_low-1-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,1,7,30,20,50,70,0.14211242857142875,0.12077348571428576,
alpha_strong-very_low-1-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,1,8,35,10,25,80,0.14211242857142875,0.12270111428571391,
alpha_strong-very_low-1-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,1,9,40,20,30,80,0.14211242857142875,0.12077348571428567,
alpha_strong-very_low-2-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,2,0,35,10,40,80,0.14211242857142875,0.12270111428571372,
alpha_strong-very_low-2-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,2,1,35,10,60,80,0.14211242857142875,0.12270111428571377,
alpha_strong-very_low-2-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,2,2,35,10,25,80,0.14211242857142875,0.12270111428571391,
alpha_strong-very_low-2-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,2,3,40,10,25,80,0.14211242857142875,0.12270111428571391,
alpha_strong-very_low-2-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,2,4,35,10,25,80,0.14211242857142875,0.12270111428571391,
alpha_strong-very_low-2-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,2,5,35,10,25,70,0.14211242857142875,0.12270111428571391,
alpha_strong-very_low-2-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,2,6,40,20,30,60,0.14211242857142875,0.12077348571428567,
alpha_strong-very_low-2-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,2,7,35,10,25,70,0.14211242857142875,0.12270111428571391,
alpha_strong-very_low-2-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,2,8,35,5,40,70,0.14211242857142875,0.12284652723214273,
alpha_strong-very_low-2-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,very_low,2,9,30,20,40,85,0.14211242857142875,0.12077348571428573,
alpha_strong-low-0-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,0,0,25,30,40,80,0.14939625714285726,0.11419940000000006,
alpha_strong-low-0-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,0,1,40,30,25,80,0.14939625714285726,0.11419940000000017,
alpha_strong-low-0-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,0,2,40,30,25,80,0.14939625714285726,0.11419940000000017,
alpha_strong-low-0-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,0,3,35,30,25,80,0.14939625714285726,0.11419940000000017,
alpha_strong-low-0-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,0,4,45,30,25,70,0.14939625714285726,0.11419940000000017,
alpha_strong-low-0-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,0,5,40,30,25,80,0.14939625714285726,0.11419940000000017,
alpha_strong-low-0-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,0,6,30,30,40,80,0.14939625714285726,0.11419940000000006,
alpha_strong-low-0-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,0,7,45,30,25,70,0.14939625714285726,0.11419940000000017,
alpha_strong-low-0-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,0,8,35,30,25,70,0.14939625714285726,0.11419940000000017,
alpha_strong-low-0-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,0,9,35,30,40,70,0.14939625714285726,0.11419940000000006,
alpha_strong-low-1-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,1,0,35,30,40,80,0.14939625714285726,0.11419940000000006,
alpha_strong-low-1-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,1,1,45,30,25,70,0.14939625714285726,0.11419940000000017,
alpha_strong-low-1-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,1,2,40,30,25,80,0.14939625714285726,0.11419940000000017,
alpha_strong-low-1-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,1,3,40,30,25,80,0.14939625714285726,0.11419940000000017,
alpha_strong-low-1-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,1,4,40,30,60,80,0.14939625714285726,0.11419940000000015,
alpha_strong-low-1-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,1,5,55,30,40,80,0.14939625714285726,0.11419940000000006,
alpha_strong-low-1-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,1,6,30,30,40,80,0.14939625714285726,0.11419940000000006,
alpha_strong-low-1-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,1,7,35,30,25,70,0.14939625714285726,0.11419940000000017,
alpha_strong-low-1-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,1,8,35,30,40,80,0.14939625714285726,0.11419940000000006,
alpha_strong-low-1-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,1,9,35,30,25,80,0.14939625714285726,0.11419940000000017,
alpha_strong-low-2-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,2,0,40,30,40,85,0.14939625714285726,0.11419940000000006,
alpha_strong-low-2-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,2,1,40,30,25,80,0.14939625714285726,0.11419940000000017,
alpha_strong-low-2-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,2,2,35,30,40,85,0.14939625714285726,0.11419940000000006,
alpha_strong-low-2-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,2,3,35,30,40,85,0.14939625714285726,0.11419940000000006,
alpha_strong-low-2-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,2,4,35,30,25,80,0.14939625714285726,0.11419940000000017,
alpha_strong-low-2-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,2,5,45,40,30,75,0.14939625714285726,0.10084114285714278,
alpha_strong-low-2-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,2,6,40,30,25,80,0.14939625714285726,0.11419940000000017,
alpha_strong-low-2-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,2,7,35,30,40,70,0.14939625714285726,0.11419940000000006,
alpha_strong-low-2-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,2,8,35,30,40,85,0.14939625714285726,0.11419940000000006,
alpha_strong-low-2-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,low,2,9,40,30,25,85,0.14939625714285726,0.11419940000000017,
alpha_strong-somewhat_low-0-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,0,0,35,40,30,70,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-0-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,0,1,35,40,25,60,0.1314158513392858,0.10084114285714271,
alpha_strong-somewhat_low-0-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,0,2,30,40,50,70,0.1314158513392858,0.10084114285714275,
alpha_strong-somewhat_low-0-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,0,3,35,40,30,80,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-0-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,0,4,35,40,30,80,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-0-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,0,5,35,40,30,80,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-0-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,0,6,45,40,50,35,0.1314158513392858,0.10084114285714275,
alpha_strong-somewhat_low-0-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,0,7,35,40,25,85,0.1314158513392858,0.10084114285714271,
alpha_strong-somewhat_low-0-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,0,8,45,40,50,70,0.1314158513392858,0.10084114285714275,
alpha_strong-somewhat_low-0-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,0,9,30,40,35,75,0.1314158513392858,0.10084114285714274,
alpha_strong-somewhat_low-1-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,1,0,35,60,40,80,0.1314158513392858,0.05598354285714284,
alpha_strong-somewhat_low-1-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,1,1,35,65,40,85,0.1314158513392858,0.043358109374999974,
alpha_strong-somewhat_low-1-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,1,2,30,45,50,80,0.1314158513392858,0.09149614866071429,
alpha_strong-somewhat_low-1-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,1,3,40,40,30,80,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-1-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,1,4,40,40,30,80,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-1-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,1,5,35,40,25,70,0.1314158513392858,0.10084114285714271,
alpha_strong-somewhat_low-1-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,1,6,40,40,30,80,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-1-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,1,7,40,35,40,60,0.1314158513392858,0.10843077723214278,
alpha_strong-somewhat_low-1-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,1,8,35,40,30,70,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-1-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,1,9,40,40,30,70,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-2-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,2,0,42,40,25,80,0.1314158513392858,0.10084114285714271,
alpha_strong-somewhat_low-2-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,2,1,35,40,30,70,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-2-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,2,2,35,40,25,80,0.1314158513392858,0.10084114285714271,
alpha_strong-somewhat_low-2-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,2,3,40,60,30,85,0.1314158513392858,0.05598354285714281,
alpha_strong-somewhat_low-2-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,2,4,40,50,30,70,0.1314158513392858,0.08062499999999985,
alpha_strong-somewhat_low-2-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,2,5,45,40,30,85,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-2-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,2,6,35,40,50,80,0.1314158513392858,0.10084114285714275,
alpha_strong-somewhat_low-2-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,2,7,35,40,30,70,0.1314158513392858,0.10084114285714278,
alpha_strong-somewhat_low-2-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,2,8,35,40,25,80,0.1314158513392858,0.10084114285714271,
alpha_strong-somewhat_low-2-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_low,2,9,35,40,30,85,0.1314158513392858,0.10084114285714278,
alpha_strong-even-0-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,0,0,45,50,40,60,0.09207219999999983,0.08062499999999985,
alpha_strong-even-0-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,0,1,40,50,30,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-0-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,0,2,40,50,30,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-0-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,0,3,25,50,30,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-0-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,0,4,40,50,30,70,0.09207219999999983,0.08062499999999985,
alpha_strong-even-0-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,0,5,45,50,60,85,0.09207219999999983,0.0806249999999999,
alpha_strong-even-0-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,0,6,35,50,30,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-0-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,0,7,35,50,40,70,0.09207219999999983,0.08062499999999985,
alpha_strong-even-0-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,0,8,55,50,30,70,0.09207219999999983,0.08062499999999985,
alpha_strong-even-0-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,0,9,30,50,25,70,0.09207219999999983,0.0806249999999999,
alpha_strong-even-1-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,1,0,35,45,30,80,0.09207219999999983,0.09149614866071432,
alpha_strong-even-1-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,1,1,45,34,30,70,0.09207219999999983,0.10972943616548589,
alpha_strong-even-1-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,1,2,35,50,25,80,0.09207219999999983,0.0806249999999999,
alpha_strong-even-1-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,1,3,40,50,30,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-1-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,1,4,30,66,25,70,0.09207219999999983,0.04089278896091428,
alpha_strong-even-1-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,1,5,40,50,30,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-1-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,1,6,35,66,35,65,0.09207219999999983,0.04089278896091428,
alpha_strong-even-1-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,1,7,30,66,40,80,0.09207219999999983,0.04089278896091428,
alpha_strong-even-1-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,1,8,40,66,35,75,0.09207219999999983,0.04089278896091428,
alpha_strong-even-1-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,1,9,35,50,30,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-2-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,2,0,30,50,40,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-2-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,2,1,35,50,30,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-2-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,2,2,30,50,40,75,0.09207219999999983,0.08062499999999985,
alpha_strong-even-2-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,2,3,40,50,30,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-2-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,2,4,40,50,30,80,0.09207219999999983,0.08062499999999985,
alpha_strong-even-2-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,2,5,35,50,30,70,0.09207219999999983,0.08062499999999985,
alpha_strong-even-2-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,2,6,35,50,25,70,0.09207219999999983,0.0806249999999999,
alpha_strong-even-2-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,2,7,40,50,30,70,0.09207219999999983,0.08062499999999985,
alpha_strong-even-2-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,2,8,35,50,40,70,0.09207219999999983,0.08062499999999985,
alpha_strong-even-2-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,even,2,9,35,50,40,85,0.09207219999999983,0.08062499999999985,
alpha_strong-somewhat_high-0-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,0,0,30,60,25,80,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-0-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,0,1,40,55,25,70,0.05990234285714274,0.0686135450892857,
alpha_strong-somewhat_high-0-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,0,2,35,55,30,65,0.05990234285714274,0.06861354508928572,
alpha_strong-somewhat_high-0-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,0,3,40,60,35,70,0.05990234285714274,0.05598354285714282,
alpha_strong-somewhat_high-0-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,0,4,25,60,30,80,0.05990234285714274,0.05598354285714281,
alpha_strong-somewhat_high-0-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,0,5,35,65,25,80,0.05990234285714274,0.043358109374999995,
alpha_strong-somewhat_high-0-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,0,6,40,60,30,80,0.05990234285714274,0.05598354285714281,
alpha_strong-somewhat_high-0-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,0,7,35,60,25,80,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-0-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,0,8,30,55,25,80,0.05990234285714274,0.0686135450892857,
alpha_strong-somewhat_high-0-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,0,9,30,60,25,80,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-1-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,1,0,35,60,40,80,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-1-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,1,1,40,45,30,80,0.05990234285714274,0.09149614866071432,
alpha_strong-somewhat_high-1-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,1,2,35,60,40,80,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-1-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,1,3,35,60,25,80,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-1-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,1,4,40,45,30,60,0.05990234285714274,0.09149614866071432,
alpha_strong-somewhat_high-1-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,1,5,40,50,30,70,0.05990234285714274,0.08062499999999985,
alpha_strong-somewhat_high-1-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,1,6,30,60,35,80,0.05990234285714274,0.05598354285714282,
alpha_strong-somewhat_high-1-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,1,7,35,45,40,70,0.05990234285714274,0.09149614866071426,
alpha_strong-somewhat_high-1-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,1,8,45,40,50,80,0.05990234285714274,0.10084114285714275,
alpha_strong-somewhat_high-1-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,1,9,40,45,30,80,0.05990234285714274,0.09149614866071432,
alpha_strong-somewhat_high-2-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,2,0,30,60,25,80,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-2-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,2,1,25,60,30,80,0.05990234285714274,0.05598354285714281,
alpha_strong-somewhat_high-2-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,2,2,25,65,30,80,0.05990234285714274,0.04335810937499999,
alpha_strong-somewhat_high-2-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,2,3,30,60,25,70,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-2-4,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,2,4,25,60,30,70,0.05990234285714274,0.05598354285714281,
alpha_strong-somewhat_high-2-5,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,2,5,30,60,25,80,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-2-6,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,2,6,30,60,25,80,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-2-7,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,2,7,30,60,25,80,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-2-8,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,2,8,30,60,25,70,0.05990234285714274,0.05598354285714284,
alpha_strong-somewhat_high-2-9,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,somewhat_high,2,9,40,60,30,80,0.05990234285714274,0.05598354285714281,
alpha_strong-high-0-0,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,high,0,0,35,75,40,80,0.01214811428571423,0.020816127232142906,
alpha_strong-high-0-1,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,high,0,1,20,70,40,80,0.01214811428571423,0.031413342857142965,
alpha_strong-high-0-2,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,high,0,2,25,70,40,80,0.01214811428571423,0.031413342857142965,
alpha_strong-high-0-3,sweep1_p0,s01_health,qwen/qwen3-235b-a22b-2507,alpha_strong,high,0,3,35,75,20,85,0.01214811428571423,0.020816127232142902,
